age,educational-num,hours-per-week,workclass
39,9,45,Self-emp-not-inc
51,14,55,Private
42,9,50,Private
27,10,40,Private
69,9,30,Private
74,11,40,Private
36,12,43,Private
48,3,40,Local-gov
38,10,40,Private
68,5,24,Private
40,15,40,State-gov
23,5,40,Private
48,9,40,Private
47,14,40,Local-gov
55,9,51,Private
22,10,17,State-gov
49,9,40,Private
51,9,40,Private
42,13,40,Self-emp-inc
31,13,50,Private
67,9,24,Local-gov
59,14,15,Self-emp-not-inc
66,9,25,Private
28,11,60,Private
33,10,50,Self-emp-not-inc
44,13,55,Local-gov
39,14,45,Private
39,13,42,Local-gov
46,9,38,Private
19,1,36,Private
44,10,50,Self-emp-not-inc
24,9,40,Private
48,9,42,Private
27,9,50,Private
44,10,35,Private
30,9,35,Private
32,13,40,Federal-gov
49,14,78,Private
37,1,30,Self-emp-not-inc
24,13,60,Private
19,10,20,Private
20,10,10,Private
25,12,45,Private
29,10,40,Private
43,10,40,Private
35,12,40,Local-gov
47,10,48,Local-gov
53,9,40,Private
27,9,40,Private
32,9,40,Private
36,9,40,Private
55,4,80,Self-emp-not-inc
41,6,70,Private
49,16,63,Self-emp-not-inc
36,9,40,Private
62,13,28,Private
44,9,72,Private
69,13,40,Self-emp-not-inc
22,10,40,Private
36,9,25,Private
58,9,60,Private
32,9,40,Private
27,10,35,Private
35,9,40,Private
58,13,40,Private
18,10,20,Private
48,11,10,Self-emp-not-inc
22,6,40,Private
39,9,40,Private
47,13,60,Self-emp-not-inc
23,3,40,Private
40,11,36,Private
35,11,40,Private
41,10,40,Private
27,9,35,Private
58,14,50,Private
38,10,40,Private
40,13,40,State-gov
29,9,55,Private
28,11,40,State-gov
35,10,40,Private
18,8,40,Private
29,13,40,Private
25,10,40,Private
65,9,22,Private
19,7,15,Private
37,5,25,Private
22,9,40,Private
70,13,40,Private
21,10,32,Local-gov
21,10,40,Private
23,10,40,Private
46,9,40,Private
33,16,50,State-gov
36,13,40,Private
42,13,60,Self-emp-inc
52,11,40,Private
60,10,40,Local-gov
57,4,40,Local-gov
35,13,40,Private
24,9,40,Private
37,13,55,Private
45,9,40,Local-gov
48,14,40,Federal-gov
22,7,42,Private
45,9,40,Private
32,9,40,Private
35,13,40,Private
22,13,40,Private
34,5,38,Private
25,9,45,Private
39,10,40,Private
44,9,40,Federal-gov
33,2,40,Private
48,7,40,Private
58,9,40,Private
36,10,60,Private
53,9,55,Self-emp-not-inc
25,10,50,Self-emp-not-inc
21,13,30,Private
36,3,40,Private
51,9,40,State-gov
26,13,40,Local-gov
41,11,40,Private
23,13,40,Local-gov
20,10,25,Private
58,13,50,Private
21,9,25,Private
32,13,50,Private
62,9,40,Private
43,11,60,Private
20,10,60,Private
23,10,20,Private
26,13,40,Private
33,15,60,Private
30,10,40,Private
63,4,45,Private
45,9,40,Private
39,10,40,Private
26,9,30,Private
39,13,40,Private
34,13,42,Private
33,9,50,Private
26,10,40,Private
40,10,40,Private
49,9,40,Private
65,13,35,Private
19,7,20,Private
47,10,23,Private
24,10,20,Private
55,10,45,Self-emp-inc
61,9,35,Self-emp-not-inc
47,13,50,Local-gov
64,9,40,Private
37,9,40,Private
25,9,40,Private
41,10,55,Self-emp-not-inc
40,13,40,State-gov
21,11,20,Private
54,10,40,State-gov
47,9,40,Private
21,10,35,Private
32,10,40,Local-gov
32,10,30,Private
26,13,10,State-gov
23,10,40,Private
27,5,40,Private
29,10,40,Local-gov
43,10,40,Private
39,12,60,Private
47,9,37,Private
34,9,40,Local-gov
35,10,45,Private
20,10,30,Private
36,9,40,Federal-gov
52,9,99,Private
38,9,40,Self-emp-inc
33,9,40,Private
18,9,35,Private
38,12,40,Private
56,10,50,Self-emp-not-inc
30,10,45,Private
35,10,50,State-gov
60,9,50,Self-emp-not-inc
20,3,40,Private
18,8,45,Private
19,10,15,Private
53,9,40,Federal-gov
18,10,20,Private
44,5,45,Private
57,3,37,Private
40,13,70,Self-emp-not-inc
33,13,50,Private
19,3,36,Private
40,10,84,State-gov
20,10,40,Self-emp-not-inc
47,13,65,Private
41,9,40,Private
47,10,40,Federal-gov
23,10,30,Private
49,10,70,State-gov
37,13,50,Self-emp-not-inc
67,9,40,Private
24,9,40,Private
39,9,50,Private
29,9,58,Private
26,9,40,Private
33,10,10,Self-emp-not-inc
23,9,45,Private
37,10,40,State-gov
30,14,40,Private
41,9,40,Private
23,13,40,Private
47,12,40,Federal-gov
24,9,40,Private
39,9,70,Private
33,9,60,Private
25,9,40,Private
40,9,40,Private
67,5,40,Private
55,9,18,Private
69,11,40,Private
34,9,42,Private
52,15,40,Private
47,13,40,Private
45,11,40,Private
23,13,40,Private
41,13,40,Self-emp-not-inc
32,13,40,Private
57,14,60,Local-gov
34,13,40,Private
44,11,50,State-gov
46,9,48,Self-emp-not-inc
60,14,35,Private
46,14,40,Local-gov
32,14,52,Self-emp-inc
44,14,60,Local-gov
43,9,40,Private
48,7,42,Federal-gov
55,13,60,Private
24,13,40,Private
65,10,20,Private
51,7,60,Self-emp-inc
42,13,40,State-gov
36,10,40,Private
19,6,30,Private
24,4,50,Self-emp-not-inc
52,9,40,Private
28,5,35,Private
42,13,40,Private
25,9,70,Private
53,12,45,Private
35,9,36,Private
20,9,40,Private
38,13,40,Private
46,13,40,Private
58,9,40,Private
41,10,35,Private
66,9,40,Self-emp-not-inc
38,10,40,State-gov
29,10,28,Private
39,10,40,Private
44,9,40,Local-gov
26,9,25,Local-gov
27,13,38,Private
29,16,80,Private
29,9,70,Private
47,10,45,Self-emp-inc
29,13,55,Local-gov
52,9,40,Local-gov
27,7,40,Private
29,12,40,Private
62,9,40,Private
72,9,25,Private
27,9,40,Private
38,10,55,Private
27,9,45,Private
49,14,60,Private
56,13,40,Private
52,15,40,Self-emp-inc
22,9,40,Private
37,13,40,Federal-gov
55,9,40,Private
38,10,65,State-gov
45,10,50,Private
35,13,40,Private
21,10,60,Private
54,13,45,Federal-gov
19,9,40,Private
48,14,55,State-gov
41,9,40,Private
20,5,40,Private
56,7,40,Private
49,9,40,Private
45,4,20,Private
46,9,50,Private
39,9,40,Private
34,7,40,Local-gov
46,9,40,Private
41,9,60,Private
48,13,35,Private
71,5,39,Private
26,13,40,Federal-gov
47,9,40,Self-emp-inc
23,9,40,Private
65,9,55,Private
60,9,38,Private
35,9,40,Private
32,9,40,Private
36,9,38,State-gov
41,10,40,Federal-gov
24,9,20,Local-gov
45,9,40,Private
48,12,48,Private
20,10,25,Private
39,12,38,Local-gov
21,10,30,Private
49,13,3,Private
30,9,40,Private
68,14,5,State-gov
30,14,50,Private
32,15,40,Self-emp-not-inc
49,9,40,Private
24,10,50,Private
34,10,44,Private
40,13,40,Private
41,12,40,Private
23,9,30,Private
48,9,16,Private
56,9,21,Self-emp-inc
42,16,36,State-gov
37,10,40,Self-emp-not-inc
32,5,40,Private
40,9,40,Private
40,14,52,Private
33,7,34,Private
58,9,40,Private
32,9,40,Private
47,10,40,Private
41,9,38,State-gov
56,11,40,Federal-gov
22,9,60,Private
30,13,40,Private
32,13,40,Private
27,9,40,Private
35,13,35,Private
37,9,40,Private
48,9,46,Private
42,9,40,Private
35,13,40,Private
20,10,35,Local-gov
33,13,55,Private
25,10,80,Private
29,13,40,State-gov
47,10,40,Private
28,13,55,Private
20,10,20,Private
30,13,40,Local-gov
48,12,40,Self-emp-not-inc
22,10,20,Private
57,6,35,Federal-gov
24,12,70,Self-emp-inc
32,4,35,Private
67,4,15,Local-gov
22,10,40,Private
20,9,40,Private
29,3,42,Private
37,9,40,Private
30,13,40,Private
32,13,40,State-gov
31,13,40,Private
39,9,60,Self-emp-inc
48,9,50,Private
38,11,40,Private
25,11,35,Private
22,9,24,Private
17,6,15,Private
44,13,52,Private
28,13,50,Private
18,9,30,Private
37,6,40,Private
26,9,35,Private
43,10,28,Private
23,10,40,Self-emp-not-inc
43,9,50,Private
45,9,50,Private
34,9,35,Private
42,13,50,Private
22,10,44,Private
38,9,40,Private
35,9,40,Private
39,9,50,Private
44,10,40,Private
45,13,45,Federal-gov
25,10,40,Private
54,14,38,Local-gov
47,3,40,Private
36,13,40,Private
48,13,50,Private
66,9,20,Self-emp-not-inc
58,3,48,Private
25,9,40,Private
30,9,40,Private
51,10,40,Self-emp-not-inc
30,13,40,Private
20,10,30,Private
57,13,50,Self-emp-not-inc
23,10,20,Federal-gov
33,9,35,Self-emp-not-inc
47,10,37,Private
54,9,40,Private
75,6,40,Private
36,10,50,Self-emp-inc
51,9,40,Private
32,9,40,Private
20,9,40,Private
20,10,40,Private
41,13,40,Self-emp-not-inc
31,14,40,Private
41,13,40,Private
56,9,36,Private
46,6,50,Private
59,9,40,Private
31,13,40,Private
20,9,23,Private
69,11,50,Private
35,13,50,Private
58,9,38,Private
21,10,45,Private
60,9,45,Private
29,9,40,Private
29,10,40,Self-emp-not-inc
53,9,40,Private
43,9,40,Federal-gov
55,14,40,Local-gov
29,10,45,Private
37,13,30,Private
37,9,40,Private
41,13,40,Private
57,9,40,Private
41,9,40,Private
49,13,40,Federal-gov
61,10,56,Private
44,9,52,Private
36,10,50,Self-emp-not-inc
29,12,72,Local-gov
51,7,40,Local-gov
19,9,32,Private
53,6,40,Private
43,9,60,Private
42,9,40,Private
44,2,40,Private
37,8,40,Self-emp-inc
24,13,25,Self-emp-not-inc
30,9,35,Private
56,10,45,Private
58,10,40,Private
20,9,40,Private
36,10,50,Private
26,13,40,Private
42,9,60,Private
24,10,45,Private
26,9,56,Private
19,10,25,Local-gov
21,9,33,Private
43,16,40,State-gov
20,10,40,Private
47,9,40,Private
62,14,40,Local-gov
46,10,60,Self-emp-inc
54,13,40,Local-gov
43,10,60,Self-emp-inc
34,9,80,Private
47,12,40,Local-gov
58,9,40,Private
20,9,35,Private
26,11,40,Private
51,14,35,Local-gov
53,15,40,Private
53,12,37,State-gov
46,13,45,Local-gov
32,7,40,Self-emp-inc
42,13,40,Private
28,9,40,Private
67,12,50,Self-emp-not-inc
23,10,50,Private
27,6,40,Private
65,9,25,Private
22,13,50,Self-emp-inc
27,10,30,Private
30,7,40,Private
44,13,65,Private
35,13,40,Private
27,9,40,Private
36,13,40,Local-gov
42,10,45,State-gov
32,10,34,Private
53,2,45,Private
41,10,40,Private
65,4,31,Private
22,10,60,State-gov
65,9,16,Local-gov
21,10,40,Private
28,15,65,Private
24,13,50,Private
39,14,50,Private
52,13,40,Private
18,9,12,Private
62,6,40,Private
28,6,80,Self-emp-not-inc
41,13,40,Private
28,5,35,Private
43,10,70,Private
61,13,40,State-gov
26,14,10,Private
34,13,40,Private
21,9,20,Local-gov
60,9,20,Private
28,9,35,Private
32,11,70,Self-emp-not-inc
51,9,40,Private
48,7,56,Private
37,9,40,Private
40,10,40,Private
44,4,40,Private
27,10,40,Private
55,11,30,Self-emp-not-inc
40,13,24,Private
30,13,70,Private
36,9,40,Private
74,4,40,Private
34,12,40,Federal-gov
48,11,42,Private
44,3,40,Private
48,9,45,Private
25,9,65,Private
33,13,40,Private
49,13,40,Private
33,13,30,Self-emp-not-inc
29,13,50,Private
47,13,55,Federal-gov
33,9,44,Private
65,15,48,Private
17,6,15,Private
58,13,40,Private
55,10,40,Private
37,10,48,Self-emp-not-inc
60,9,45,Private
25,9,45,Private
34,9,40,Private
26,13,72,Private
34,9,40,Private
48,13,40,State-gov
34,9,40,Private
25,11,42,Private
20,10,15,Private
38,15,50,Private
69,14,40,Private
27,9,40,Local-gov
32,10,40,Private
65,9,40,Private
22,13,8,Private
25,9,40,Private
40,9,25,Private
29,13,55,Local-gov
33,13,40,Private
60,3,40,Private
28,9,40,Federal-gov
28,9,39,Private
72,4,45,Self-emp-not-inc
35,13,48,Private
33,10,99,State-gov
36,14,45,Private
18,9,32,Private
38,10,20,Self-emp-inc
48,13,40,Private
22,11,20,Private
29,13,40,Private
81,13,30,Self-emp-not-inc
19,9,25,Private
39,9,60,Self-emp-not-inc
41,12,92,Federal-gov
50,9,40,Private
54,9,46,Private
18,7,10,Private
54,9,40,Private
21,10,20,Private
22,5,40,Private
19,10,40,Local-gov
37,14,8,Private
37,7,25,Private
31,14,45,Private
31,9,50,Self-emp-not-inc
60,9,50,Private
43,13,40,Private
65,9,10,Private
32,9,40,Private
36,9,40,Private
53,10,50,Private
50,9,40,Private
23,7,30,Private
60,10,38,Private
32,14,40,Private
36,14,43,Private
20,10,40,Private
39,9,40,Private
29,9,30,Private
52,13,25,Private
41,9,40,Private
28,13,50,Private
40,11,40,Private
40,13,50,Private
22,9,18,Private
69,9,8,Private
28,10,38,Private
57,9,44,Private
54,9,40,Federal-gov
41,13,40,Local-gov
28,9,40,Private
39,9,40,Private
39,9,42,Self-emp-inc
57,10,45,Federal-gov
18,9,15,Private
53,7,40,Private
44,9,40,Private
28,3,40,Private
61,5,40,Private
45,10,40,Private
52,9,60,Self-emp-not-inc
57,9,40,Private
40,9,40,Private
72,15,35,Self-emp-inc
23,13,20,Private
46,9,36,Private
51,9,20,Private
46,10,40,Private
43,12,40,Private
42,13,40,Private
53,10,40,Local-gov
31,9,40,Private
35,13,45,Private
59,9,40,Private
38,9,40,Private
19,10,20,Private
25,14,45,Private
26,9,40,Private
51,13,40,State-gov
33,9,30,Private
25,9,40,Private
35,11,40,State-gov
41,10,45,Private
43,13,35,Self-emp-not-inc
49,15,40,Self-emp-inc
45,15,50,Private
49,13,40,Federal-gov
38,14,40,Private
39,9,45,Private
39,15,31,Self-emp-inc
26,6,40,Private
17,6,12,Private
26,9,40,Federal-gov
71,9,3,Local-gov
27,10,42,Private
34,10,40,Private
35,9,38,Local-gov
36,9,40,Self-emp-not-inc
39,9,40,Private
41,9,40,Federal-gov
47,13,40,Private
36,9,50,Private
43,9,35,Self-emp-not-inc
39,10,50,Private
35,9,40,Private
22,13,18,Private
45,14,50,Private
33,10,60,Private
21,9,40,Local-gov
37,12,40,Federal-gov
30,9,80,Self-emp-not-inc
47,9,40,State-gov
45,13,40,Private
25,10,25,Private
47,10,45,Self-emp-inc
68,10,40,Self-emp-not-inc
27,9,40,Private
42,3,40,Private
28,13,50,Private
61,3,40,Private
33,9,40,Private
23,9,45,Private
40,9,40,Private
25,10,40,Private
45,9,60,Private
23,9,40,Private
30,13,50,Private
33,10,40,Federal-gov
21,9,40,Private
28,5,40,Private
42,9,60,Private
43,10,84,State-gov
50,13,40,Private
48,10,50,Private
49,10,46,Private
28,13,50,Private
36,13,40,Private
28,10,50,Local-gov
61,15,40,Self-emp-inc
25,10,40,State-gov
48,5,40,Private
36,10,40,Private
25,9,40,Private
45,3,40,Private
18,7,21,Private
28,10,35,Private
39,9,50,Private
33,13,50,Private
28,10,40,State-gov
48,10,48,Private
21,9,50,Private
26,10,40,State-gov
40,13,40,Private
63,14,45,Private
45,14,50,Private
22,10,40,Private
52,9,44,Self-emp-not-inc
57,9,40,Self-emp-not-inc
38,14,40,Private
46,13,45,Self-emp-not-inc
52,14,40,Private
55,15,55,Self-emp-inc
21,10,40,Private
30,9,50,Private
17,8,15,Private
57,9,45,Private
30,10,40,Private
48,10,50,Self-emp-inc
24,9,50,Private
40,9,40,Private
34,9,20,Local-gov
35,14,40,Private
24,13,40,Private
47,14,37,Local-gov
21,9,25,Private
30,12,40,Private
37,9,47,Private
24,11,30,Private
41,10,40,Private
61,13,40,Private
37,9,40,Private
39,9,60,Private
28,12,45,Local-gov
24,13,20,Self-emp-inc
29,10,55,Private
61,12,40,Private
38,13,40,Private
56,16,65,Private
28,10,60,Private
24,9,30,Private
35,13,50,Private
31,10,43,Private
39,10,55,Private
20,9,35,Private
25,9,40,Private
23,13,25,Private
37,13,40,Private
47,9,40,Private
36,13,40,Private
34,9,40,Federal-gov
35,9,60,Self-emp-not-inc
85,13,40,Self-emp-inc
71,13,30,Self-emp-inc
23,9,40,Private
39,14,48,State-gov
77,9,35,Self-emp-inc
20,10,20,Private
40,10,40,Private
34,13,60,Private
33,9,55,Private
34,13,60,Self-emp-not-inc
36,9,40,Private
36,7,40,Private
32,12,70,Local-gov
26,13,43,Local-gov
42,13,45,Private
38,9,45,Private
48,6,40,Private
23,10,40,Private
37,9,50,Private
38,13,35,Private
33,10,45,Private
26,7,40,Private
25,13,40,Private
61,6,40,Private
44,13,50,Self-emp-not-inc
65,13,35,Self-emp-inc
67,6,12,State-gov
37,9,40,Private
48,15,70,Private
35,9,40,Federal-gov
48,13,40,Private
36,12,40,Private
20,10,35,Private
32,9,30,Private
18,7,10,Private
36,9,40,Private
50,14,55,Private
24,10,60,Private
43,13,20,Private
27,10,40,Private
29,13,45,Private
19,10,25,Private
38,11,50,Private
64,6,50,Private
31,10,40,Self-emp-not-inc
30,11,40,Private
30,13,40,Private
33,13,40,Private
59,10,40,Private
40,14,50,Private
27,10,40,Private
34,13,45,Private
27,10,50,Private
23,10,35,Private
41,14,40,Federal-gov
25,10,20,Private
33,13,55,Private
26,13,60,Self-emp-not-inc
42,11,40,Private
25,10,40,Private
45,9,40,Private
59,9,37,Private
26,13,40,Private
20,10,40,Private
53,15,40,Self-emp-not-inc
32,9,40,Local-gov
22,9,35,Private
53,13,45,Private
47,10,40,Private
17,6,15,Private
48,10,40,Private
32,11,7,Self-emp-not-inc
58,9,40,Private
72,2,36,Private
45,14,38,Private
41,9,40,Private
66,9,42,Self-emp-not-inc
34,14,50,Private
33,9,40,Private
47,13,50,Private
35,13,35,Private
27,12,40,Private
49,10,40,Private
36,9,40,Private
25,12,38,Private
38,9,40,Private
21,10,30,State-gov
29,9,45,Private
42,12,40,Private
28,13,40,Private
26,10,30,Private
65,15,8,State-gov
19,10,40,Self-emp-not-inc
22,10,40,Private
54,10,40,Private
46,13,77,Private
34,9,99,Private
57,9,20,Self-emp-not-inc
32,13,45,Private
36,13,40,Self-emp-not-inc
34,11,27,Private
54,9,40,Private
34,7,37,Private
72,3,36,Private
23,9,40,Private
53,3,10,Private
57,7,40,Private
22,10,20,Local-gov
40,10,40,Private
31,10,40,Private
18,10,32,Private
51,10,44,Federal-gov
24,12,25,Private
49,13,60,Private
37,9,40,Private
29,9,45,Private
21,9,53,Private
49,13,40,Private
44,14,40,Private
31,10,40,Private
54,14,40,Private
26,9,50,Private
40,13,50,Private
41,14,40,Federal-gov
48,16,50,Self-emp-inc
51,14,40,Local-gov
36,10,60,Private
35,9,40,Private
32,14,50,Private
39,13,52,Private
55,14,40,Private
26,9,40,Private
46,6,20,Local-gov
70,9,24,Self-emp-not-inc
20,10,30,Private
46,13,10,Self-emp-inc
35,9,40,Private
20,9,40,Private
57,10,60,Self-emp-inc
63,14,60,Self-emp-not-inc
21,10,30,Federal-gov
43,13,45,Local-gov
35,12,38,Private
21,10,29,Private
23,9,38,Private
35,12,45,Private
28,11,40,Private
45,6,40,Self-emp-not-inc
73,6,5,Local-gov
33,9,40,State-gov
25,11,34,Private
19,10,40,Private
42,7,47,Private
27,13,45,Private
24,13,20,Self-emp-inc
19,10,25,Private
36,9,38,Private
41,9,50,Self-emp-not-inc
43,10,40,Private
40,14,35,Local-gov
57,9,38,Private
58,9,40,Private
22,10,35,Private
39,10,48,Federal-gov
24,1,40,Private
29,15,40,State-gov
26,9,40,State-gov
27,9,40,Private
67,9,45,Self-emp-inc
49,9,50,Private
47,9,35,Private
59,7,70,Self-emp-not-inc
23,9,40,Private
35,11,50,Private
48,9,55,Private
37,12,80,Private
29,9,60,Private
24,14,40,Private
41,13,40,Private
21,9,35,Self-emp-not-inc
26,10,35,Private
54,9,40,Private
60,9,25,Private
38,9,40,Private
19,9,40,Private
41,13,40,Local-gov
37,13,60,Local-gov
22,10,35,Private
33,14,40,Private
47,10,40,Local-gov
34,11,40,Private
50,13,50,Private
35,5,32,Private
29,14,40,Private
27,13,40,Private
44,14,40,Self-emp-inc
21,10,35,Private
36,9,40,Private
38,7,40,Private
38,11,45,Private
38,15,32,Self-emp-not-inc
24,13,40,Private
52,12,55,Private
52,10,30,Private
32,9,50,Private
34,10,20,Private
18,7,30,Private
45,10,40,Self-emp-not-inc
24,13,40,Private
43,10,40,Private
49,10,35,Private
68,13,70,Self-emp-inc
18,9,40,State-gov
27,13,40,State-gov
18,6,16,Private
33,10,40,Private
48,13,40,Private
34,12,50,Private
41,9,45,Private
74,9,10,Private
40,9,40,Private
53,15,60,Federal-gov
47,11,52,Private
30,9,37,Private
38,9,40,Private
44,10,44,Private
48,10,40,Private
20,9,40,Private
47,10,25,Federal-gov
34,9,60,Private
43,10,40,Private
25,9,40,Self-emp-not-inc
51,11,40,State-gov
50,10,39,State-gov
42,13,40,Private
17,6,18,Private
46,14,40,Local-gov
51,9,48,Private
18,7,12,Private
33,13,40,Self-emp-not-inc
27,4,40,Private
36,14,50,Local-gov
31,9,40,Private
20,10,40,Private
45,9,40,Self-emp-inc
22,9,50,Private
40,13,40,Local-gov
25,13,20,State-gov
40,10,38,Self-emp-not-inc
48,13,37,Private
30,9,20,Private
61,13,40,Private
49,4,50,Self-emp-not-inc
22,10,40,Private
19,9,32,Private
26,13,50,Private
27,10,50,State-gov
41,14,40,Self-emp-inc
33,16,40,Federal-gov
56,10,32,Private
43,13,40,Private
29,9,35,Private
44,7,60,Self-emp-inc
37,10,40,State-gov
24,10,43,Private
38,9,40,Private
35,14,45,Local-gov
39,13,50,Private
47,9,60,Self-emp-not-inc
51,9,52,State-gov
